comparison,gene,axis_membership,n_pos,n_neg,median_dep_pos,median_dep_neg,delta,mw_auc,p,FDR_within_comparison
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BCL2L11,apoptosis_MCL1_BCL,79,90,-0.0180706993966064,-0.007913950343585,-0.0101567490530214,0.5019690576652602,0.9660707515185591,0.991201053747712
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BIRC5,apoptosis_MCL1_BCL,79,90,2.0638679069558004,1.921607476270237,0.142260430685563,0.5445850914205344,0.3186420275172797,0.6174945092028302
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BRCA1,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,0.5248803119371529,0.4698964466257713,0.0549838653113816,0.5745428973277075,0.095238523915313,0.3849223674910569
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BRCA2,DDR_CHK_ATR;prior_DDR_checkpoint,79,90,0.51220792059792,0.4751179619580656,0.0370899586398543,0.5535864978902953,0.2305635436308498,0.5720148594974517
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BUB1,microtubule_spindle,79,90,0.6346007649914909,0.6899246306885842,-0.0553238656970933,0.4241912798874824,0.0897445178083785,0.3849223674910569
RTR_top20_vs_bottom20_no_Bone_SoftTissue,BUB1B,microtubule_spindle,79,90,1.1933752764566563,1.2695533451318184,-0.076178068675162,0.4068917018284106,0.0371324589479062,0.2393770847538298
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CAD,nucleotide_antifolate,79,90,0.3238631317128222,0.3249070001288087,-0.0010438684159865,0.4827004219409283,0.6995097373906415,0.8481555565861528
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CASP3,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,-0.0939280018138587,-0.0831136492530693,-0.0108143525607893,0.469901547116737,0.5011304662208982,0.7478408495911866
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CASP8,apoptosis_MCL1_BCL;prior_apoptosis_core,79,90,-0.0566875514201678,-0.0538372285742629,-0.0028503228459048,0.5165963431786216,0.7112126360912483,0.8516990827265566
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CCNB1,microtubule_spindle,79,90,0.7218419289492936,0.72905745481938,-0.0072155258700864,0.4852320675105486,0.7419542024981474,0.8671031041243409
RTR_top20_vs_bottom20_no_Bone_SoftTissue,CCNB2,microtubule_spindle,79,90,0.0069367919971573,0.0066186262437529,0.0003181657534043,0.5040787623066105,0.9284461670369092,0.9896623978305514
