depmap_id,CCLEName,OncotreeLineage,OncotreePrimaryDisease,TP53_refined_status,any_TP53_LoF_high_impact,RTR_score_combined_rank_0_1,combined_RTR_quadrant,secondary_repair_preservation,secondary_repair_preservation_rank,secondary_removal_vulnerability,secondary_removal_vulnerability_rank,primary_repair_preservation,primary_repair_preservation_rank,primary_removal_vulnerability,primary_removal_vulnerability_rank,combined_repair_preservation_rank,combined_removal_vulnerability_rank,secondary_any_repair_median_auc,secondary_removal_median_auc,primary_any_repair_median_logfc,primary_removal_median_logfc,secondary_RTR_delta_any_repair_minus_removal,primary_RTR_delta_any_repair_minus_removal,RTR_score_formula_note,RTR_high_removal_high_quadrant_combined,RTR_high_top20pct,RTR_low_bottom20pct
ACH-001164,CCLFPEDS0003T_SOFT_TISSUE,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,TP53 mutation-not-called,False,0.2491349480968858,repair-high / removal-low,,,,,0.0597733942909999,0.8062283737024222,0.2286719658695,0.1384083044982699,0.8062283737024222,0.1384083044982699,,,0.0597733942909999,-0.2286719658695,,0.2884453601605,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000814,HS939T_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.2467055940023068,repair-low / removal-low,0.9386674762995,0.2229166666666666,0.1860310710627404,0.45,-0.0038590296288849,0.5692041522491349,0.3153346441055,0.2975778546712803,0.3960604094579008,0.3737889273356402,0.9386674762995,0.8139689289372596,-0.0038590296288849,-0.3153346441055,0.1246985473622404,0.311475614476615,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000882,IGR1_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.2460135524798154,repair-low / removal-low,0.931665644727273,0.1854166666666666,0.1652028774470115,0.2395833333333333,-0.0428188420456,0.3944636678200692,0.395397110422,0.4515570934256055,0.2899401672433679,0.3455702133794694,0.931665644727273,0.8347971225529884,-0.0428188420456,-0.395397110422,0.0968685221742845,0.3525782683764,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000367,NCIH226_LUNG,Pleura,Pleural Mesothelioma,TP53 mutation-not-called,False,0.2437752306805075,repair-low / removal-low,0.943075552151759,0.2479166666666666,0.1826572817014274,0.41875,-0.115195342118,0.1332179930795847,0.421440765384,0.5,0.1905673298731257,0.459375,0.943075552151759,0.8173427182985725,-0.115195342118,-0.421440765384,0.1257328338531864,0.306245423266,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000485,GSU_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.2422145328719723,repair-high / removal-low,,,,,-0.0055346299203849,0.5553633217993079,0.288995077529,0.2525951557093425,0.5553633217993079,0.2525951557093425,,,-0.0055346299203849,-0.288995077529,,0.283460447608615,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000223,HCC1937_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.2415477220299884,repair-high / removal-low,0.9963532332439764,0.59375,0.1039152280110909,0.0520833333333333,0.0366786287635999,0.7301038062283737,0.305800143525,0.2785467128027681,0.6619269031141868,0.1653150230680507,0.9963532332439764,0.896084771988909,0.0366786287635999,-0.305800143525,0.1002684612550673,0.3424787722886,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000593,BC3C_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 LoF/high-impact,True,0.2411440311418685,repair-high / removal-low,0.9811936479366334,0.5354166666666667,0.140222408757072,0.1166666666666666,0.0755298324885,0.856401384083045,0.237199132797,0.1487889273356401,0.6959090253748559,0.1327277970011534,0.9811936479366334,0.859777591242928,0.0755298324885,-0.237199132797,0.1214160566937054,0.3127289652855,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000189,RCC10RGB_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 mutation-not-called,False,0.2397455305651672,repair-low / removal-high,0.910834738638669,0.0875,0.17676218848794,0.3375,-0.214935898263,0.0103806228373702,0.572682264884,0.7837370242214533,0.0489403114186851,0.5606185121107267,0.910834738638669,0.82323781151206,-0.214935898263,-0.572682264884,0.087596927126609,0.357746366621,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000209,SNU1079_BILIARY_TRACT,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,TP53 mutation-not-called,False,0.2327494232987312,repair-low / removal-low,0.958982503072909,0.4041666666666667,0.20532563094568,0.6270833333333333,-0.178371283319,0.0294117647058823,0.281966896706,0.2404844290657439,0.2167892156862745,0.4337838811995386,0.958982503072909,0.79467436905432,-0.178371283319,-0.281966896706,0.164308134018589,0.1035956133869999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000117,EFM192A_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.2289359861591695,repair-high / removal-low,1.03771868994807,0.7229166666666667,0.1248959154501639,0.0833333333333333,0.0569973296893999,0.7958477508650519,0.0368523409963,0.0190311418685121,0.7593822087658593,0.0511822376009227,1.03771868994807,0.875104084549836,0.0569973296893999,-0.0368523409963,0.1626146053982339,0.0938496706856999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000548,BHY_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.2266435986159169,repair-high / removal-low,,,,,-0.00531970938902,0.5570934256055363,0.285092384256,0.2439446366782006,0.5570934256055363,0.2439446366782006,,,-0.00531970938902,-0.285092384256,,0.27977267486698,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000915,IPC298_SKIN,Skin,Melanoma,TP53 LoF/high-impact,True,0.2251874279123414,repair-low / removal-low,0.9575394159122744,0.3875,0.180668766760074,0.39375,-0.04905600548805,0.356401384083045,0.304456683191,0.2768166089965398,0.3719506920415225,0.3352833044982699,0.9575394159122744,0.819331233239926,-0.04905600548805,-0.304456683191,0.1382081826723485,0.25540067770295,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000235,PANC0403_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.2247729238754325,repair-low / removal-low,0.933371548560733,0.20625,0.1129976546433331,0.0625,-0.145508563625,0.0657439446366782,0.514115097736,0.7006920415224913,0.1359969723183391,0.3815960207612456,0.933371548560733,0.8870023453566669,-0.145508563625,-0.514115097736,0.0463692032040661,0.368606534111,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000723,YD10B_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.2230103806228373,repair-low / removal-high,0.905492631947766,0.0729166666666666,0.191742643762638,0.5083333333333333,-0.2039157638195,0.0173010380622837,0.535520963246,0.7370242214532872,0.0451088523644752,0.6226787773933102,0.905492631947766,0.808257356237362,-0.2039157638195,-0.535520963246,0.0972352757104041,0.3316051994264999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000543,SNU489_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.2214532871972318,repair-low / removal-low,,,,,-0.03891513347845,0.4134948096885813,0.3157034903475,0.2993079584775086,0.4134948096885813,0.2993079584775086,,,-0.03891513347845,-0.3157034903475,,0.27678835686905,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000845,NCIH1373_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.2187031430219146,repair-low / removal-low,0.926185575141357,0.16875,0.173747498634051,0.3104166666666667,-0.1344997498164999,0.0847750865051903,0.457815640155,0.5899653979238755,0.1267625432525951,0.4501910322952711,0.926185575141357,0.826252501365949,-0.1344997498164999,-0.457815640155,0.099933073775408,0.3233158903385,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000153,NCIH2052_PLEURA,Pleura,Pleural Mesothelioma,TP53 mutation-not-called,False,0.2179642445213379,repair-low / removal-high,0.906737167645744,0.0791666666666666,0.2152509785459569,0.7208333333333333,-0.15413879271,0.0536332179930795,0.443596125588,0.5692041522491349,0.0663999423298731,0.6450187427912342,0.906737167645744,0.784749021454043,-0.15413879271,-0.443596125588,0.1219881461917009,0.289457332878,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000547,HT1197_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 mutation-not-called,False,0.2128027681660899,repair-high / removal-low,,,,,0.0103488081868,0.6401384083044983,0.2608674902035,0.1885813148788927,0.6401384083044983,0.1885813148788927,,,0.0103488081868,-0.2608674902035,,0.2712162983903,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000620,JHH1_LIVER,Liver,Hepatocellular Carcinoma,TP53 mutation-not-called,False,0.2105500288350634,repair-low / removal-low,0.9691876950328784,0.4791666666666667,0.1558610847428629,0.1895833333333333,-0.0720915931652499,0.2785467128027681,0.350387175266,0.3685121107266436,0.3788566897347174,0.2790477220299884,0.9691876950328784,0.844138915257137,-0.0720915931652499,-0.350387175266,0.1250487797757414,0.27829558210075,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000227,KPNYN_AUTONOMIC_GANGLIA,Peripheral Nervous System,Neuroblastoma,TP53 LoF/high-impact,True,0.2093425605536332,repair-high / removal-low,,,,,0.0262367812189,0.6937716262975778,0.243584563442,0.1557093425605536,0.6937716262975778,0.1557093425605536,,,0.0262367812189,-0.243584563442,,0.2698213446609,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000108,KP3_PANCREAS,Pancreas,Adenosquamous Carcinoma of the Pancreas,TP53 LoF/high-impact,True,0.2029916378316032,repair-low / removal-low,0.947566707731195,0.29375,0.1583634088063645,0.20625,-0.1419765456939999,0.0761245674740484,0.442468834374,0.5640138408304498,0.1849372837370242,0.3851319204152249,0.947566707731195,0.8416365911936354,-0.1419765456939999,-0.442468834374,0.1059301165375595,0.30049228868,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000836,YD15_SALIVARY_GLAND,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.2009587658592849,repair-low / removal-low,0.915973888703829,0.10625,0.166090835600618,0.25625,-0.08567337918835,0.2214532871972318,0.41843715791,0.4948096885813148,0.1638516435986159,0.3755298442906574,0.915973888703829,0.833909164399382,-0.08567337918835,-0.41843715791,0.082064724304447,0.33276377872165,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000313,KMRC3_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 LoF/high-impact,True,0.2008037773933102,repair-low / removal-low,0.9328492085946096,0.1958333333333333,0.1825255635610134,0.4104166666666666,-0.14796598558,0.0622837370242214,0.4304795315185,0.5155709342560554,0.1290585351787773,0.462993800461361,0.9328492085946096,0.8174744364389865,-0.14796598558,-0.4304795315185,0.1153747721556229,0.2825135459385001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-001075,NCIH292_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 mutation-not-called,False,0.1992178489042675,repair-low / removal-low,0.9320910809463664,0.1895833333333333,0.204634321828571,0.61875,-0.0462996100284,0.3754325259515571,0.2590035593699999,0.1833910034602076,0.2825079296424452,0.4010705017301038,0.9320910809463664,0.795365678171429,-0.0462996100284,-0.2590035593699999,0.1367254027749375,0.2127039493415999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000855,KYSE150_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1991637831603229,repair-high / removal-low,0.964310448479594,0.4416666666666666,0.1649874472607719,0.2375,0.00149818004582,0.6003460207612457,0.2343033244589999,0.1453287197231834,0.5210063437139562,0.1914143598615917,0.964310448479594,0.835012552739228,0.00149818004582,-0.2343033244589999,0.129297895740366,0.23580150450482,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000679,OE19_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1945898212226067,repair-high / removal-low,0.965480077498342,0.4583333333333333,0.15338856328558,0.1791666666666666,0.02952712719065,0.7058823529411765,0.244346651083,0.157439446366782,0.5821078431372549,0.1683030565167243,0.965480077498342,0.84661143671442,0.02952712719065,-0.244346651083,0.118868640783922,0.27387377827365,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000359,MG63_BONE,Bone,Osteosarcoma,TP53 mutation-not-called,False,0.1932093425605536,repair-low / removal-high,0.832378662172653,0.0020833333333333,0.2553811771823144,0.91875,-0.1466306585995,0.0640138408304498,0.4654573545995,0.596885813148789,0.0330485870818915,0.7578179065743944,0.832378662172653,0.7446188228176855,-0.1466306585995,-0.4654573545995,0.0877598393549674,0.318826696,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000652,SUIT2_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.192257785467128,repair-low / removal-low,0.9527101310841,0.3416666666666667,0.1515815503937579,0.1604166666666666,-0.071840352119,0.2802768166089965,0.364053459979,0.3944636678200692,0.3109717416378316,0.2774401672433679,0.9527101310841,0.848418449606242,-0.071840352119,-0.364053459979,0.1042916814778579,0.29221310786,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000352,HCC1428_BREAST,Breast,Invasive Breast Carcinoma,TP53 mutation-not-called,False,0.1913566897347174,repair-high / removal-low,0.954226447103967,0.3583333333333333,0.14432268542315,0.1395833333333333,0.011319637951395,0.6453287197231834,0.289589686294,0.2543252595155709,0.5018310265282584,0.1969542964244521,0.954226447103967,0.8556773145768499,0.011319637951395,-0.289589686294,0.098549132527117,0.300909324245395,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000661,WM1799_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.1902970011534025,repair-low / removal-high,0.889588246906809,0.0416666666666666,0.205364458050176,0.6291666666666667,-0.1026531137555,0.1557093425605536,0.410552183148,0.472318339100346,0.0986880046136101,0.5507425028835063,0.889588246906809,0.794635541949824,-0.1026531137555,-0.410552183148,0.094952704956985,0.3078990693925,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000026,253JBV_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 mutation-not-called,False,0.1882893598615917,repair-low / removal-low,0.961125450396634,0.4229166666666666,0.172665347407431,0.3,-0.039308339745,0.4083044982698962,0.251048876465,0.1695501730103806,0.4156105824682814,0.2347750865051903,0.961125450396634,0.827334652592569,-0.039308339745,-0.251048876465,0.133790797804065,0.21174053672,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000305,ECGI10_OESOPHAGUS,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1880370530565167,repair-low / removal-low,0.9186373506522314,0.1145833333333333,0.1737099181977179,0.3083333333333333,0.001749772093095,0.6055363321799307,0.3066180833085,0.2837370242214533,0.360059832756632,0.2960351787773933,0.9186373506522314,0.826290081802282,0.001749772093095,-0.3066180833085,0.0923472688499493,0.308367855401595,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000420,SNU449_LIVER,Liver,Hepatocellular Carcinoma,TP53 LoF/high-impact,True,0.1874747693194925,repair-low / removal-low,1.00773077749261,0.6291666666666667,0.1072006147908499,0.0541666666666666,-0.0541934026535,0.3373702422145329,0.3271259343235,0.3183391003460207,0.4832684544405997,0.1862528835063437,1.00773077749261,0.89279938520915,-0.0541934026535,-0.3271259343235,0.11493139228346,0.27293253167,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000645,JL1_PLEURA,Pleura,Pleural Mesothelioma,TP53 mutation-not-called,False,0.1833910034602076,repair-low / removal-low,,,,,-0.0995626480451,0.1678200692041522,0.339205774924,0.3373702422145329,0.1678200692041522,0.3373702422145329,,,-0.0995626480451,-0.339205774924,,0.2396431268789,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000018,T24_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 LoF/high-impact,True,0.1825836216839677,repair-low / removal-low,0.949628285219352,0.3104166666666667,0.156578705744683,0.19375,-0.0790166993488,0.2422145328719723,0.360460410253,0.3858131487889273,0.2763155997693195,0.2897815743944636,0.949628285219352,0.843421294255317,-0.0790166993488,-0.360460410253,0.106206990964035,0.2814437109042,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000762,YD38_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1734032583621684,repair-low / removal-high,0.879334118985551,0.0291666666666666,0.2256106544393336,0.7916666666666666,-0.1954616199505,0.0207612456747404,0.470565580103,0.6176470588235294,0.0249639561707035,0.704656862745098,0.879334118985551,0.7743893455606664,-0.1954616199505,-0.470565580103,0.1049447734248846,0.2751039601525,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000533,NCIH2004RT_SOFT_TISSUE,Kidney,Rhabdoid Cancer,TP53 mutation-not-called,False,0.1730103806228373,repair-high / removal-low,,,,,0.0615880194133,0.8096885813148789,0.167520353213,0.0813148788927335,0.8096885813148789,0.0813148788927335,,,0.0615880194133,-0.167520353213,,0.2291083726263,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000875,NCIH2347_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.1715506055363321,repair-low / removal-low,0.90454326205117,0.06875,0.208428920508358,0.6583333333333333,-0.0391187883732,0.4117647058823529,0.280825407794,0.2387543252595155,0.2402573529411764,0.4485438292964244,0.90454326205117,0.791571079491642,-0.0391187883732,-0.280825407794,0.112972182559528,0.2417066194208,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000350,COLO678_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 mutation-not-called,False,0.1712802768166089,repair-low / removal-low,,,,,-0.1214403727735,0.1107266435986159,0.346608583067,0.3581314878892733,0.1107266435986159,0.3581314878892733,,,-0.1214403727735,-0.346608583067,,0.2251682102934999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000102,GMS10_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.1689950980392157,repair-high / removal-low,1.044627465534,0.7333333333333333,0.0958413880763175,0.0375,-0.0281331702361,0.4602076124567474,0.16402946942,0.07439446366782,0.5967704728950404,0.05594723183391,1.044627465534,0.9041586119236824,-0.0281331702361,-0.16402946942,0.1404688536103175,0.1358962991839,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000489,SW1116_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 hotspot,False,0.1678200692041522,repair-low / removal-low,,,,,-0.0464090521917,0.3737024221453287,0.270977627148,0.2145328719723183,0.3737024221453287,0.2145328719723183,,,-0.0464090521917,-0.270977627148,,0.2245685749563,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000719,RMGI_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 mutation-not-called,False,0.1675641580161476,repair-low / removal-low,0.9670153155579284,0.4666666666666667,0.1700316085939179,0.2729166666666666,-0.0552304685107,0.328719723183391,0.217969863972,0.1280276816608996,0.3976931949250288,0.2004721741637831,0.9670153155579284,0.829968391406082,-0.0552304685107,-0.217969863972,0.1370469241518465,0.1627393954613,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000924,NCIH2172_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.1645220588235294,repair-high / removal-low,0.95839248054393,0.3958333333333333,0.1368505005441002,0.10625,0.03290504301435,0.7197231833910035,0.249021660455,0.1660899653979238,0.5577782583621684,0.1361699826989619,0.95839248054393,0.8631494994558998,0.03290504301435,-0.249021660455,0.0952429810880302,0.28192670346935,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000443,OVKATE_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.1608996539792387,repair-high / removal-low,,,,,0.054001878935,0.78719723183391,0.164937348822,0.0761245674740484,0.78719723183391,0.0761245674740484,,,0.054001878935,-0.164937348822,,0.218939227757,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000682,SNU1066_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1573024798154556,repair-low / removal-high,0.864320124535664,0.0166666666666666,0.2389877611881385,0.8583333333333333,-0.0184617495140999,0.5051903114186851,0.276385014056,0.2301038062283737,0.2609284890426759,0.5442185697808535,0.864320124535664,0.7610122388118614,-0.0184617495140999,-0.276385014056,0.1033078857238025,0.2579232645419,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000753,JMSU1_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 LoF/high-impact,True,0.1560661764705882,repair-low / removal-low,0.921405526965586,0.1333333333333333,0.177403222238186,0.3458333333333333,0.05043989143195,0.773356401384083,0.218217884997,0.129757785467128,0.4533448673587081,0.2377955594002306,0.921405526965586,0.822596777761814,0.05043989143195,-0.218217884997,0.098808749203772,0.26865777642895,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000618,SNU1041_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.1560337370242214,repair-low / removal-low,0.967878680095024,0.4708333333333333,0.1560202411662585,0.1916666666666666,-0.0916781367983,0.1972318339100346,0.288630842332,0.2491349480968858,0.334032583621684,0.2204008073817762,0.967878680095024,0.8439797588337414,-0.0916781367983,-0.288630842332,0.1238989212612825,0.1969527055336999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-001163,PEDS005TSUSP_KIDNEY,Kidney,Renal Cell Carcinoma,TP53 LoF/high-impact,True,0.1557093425605536,repair-high / removal-low,,,,,-0.01595167315255,0.513840830449827,0.231017721414,0.1418685121107266,0.513840830449827,0.1418685121107266,,,-0.01595167315255,-0.231017721414,,0.21506604826145,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000266,SNU213_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 LoF/high-impact,True,0.1548695213379469,repair-high / removal-low,1.025911401880115,0.6979166666666666,0.1033399573822569,0.05,0.113897192515,0.9238754325259516,0.0581449738721,0.0276816608996539,0.8108960495963091,0.0388408304498269,1.025911401880115,0.896660042617743,0.113897192515,-0.0581449738721,0.1292513592623719,0.1720421663871,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000562,HCC78_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.1544802479815455,repair-low / removal-low,0.941026254592537,0.2354166666666666,0.182975851418271,0.4208333333333333,-0.0954634247777,0.185121107266436,0.287011636181,0.2474048442906574,0.2102688869665513,0.3341190888119953,0.941026254592537,0.817024148581729,-0.0954634247777,-0.287011636181,0.1240021060108079,0.1915482114033,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000976,HUCCT1_BILIARY_TRACT,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,TP53 LoF/high-impact,True,0.1467488465974625,repair-low / removal-low,0.959290597825131,0.4083333333333333,0.1717857341161229,0.2895833333333333,-0.125407667594,0.0986159169550173,0.2791633803495,0.2335640138408304,0.2534746251441753,0.2615736735870819,0.959290597825131,0.828214265883877,-0.125407667594,-0.2791633803495,0.131076331941254,0.1537557127554999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000205,PK59_PANCREAS,Pancreas,Pancreatic Adenocarcinoma,TP53 mutation-not-called,False,0.1436707035755478,repair-low / removal-low,0.8864629005373159,0.0354166666666666,0.1890248564210452,0.4895833333333333,-0.1209141675855,0.1124567474048442,0.4052577246184999,0.458477508650519,0.0739367070357554,0.4740304209919261,0.8864629005373159,0.8109751435789547,-0.1209141675855,-0.4052577246184999,0.0754877569583611,0.2843435570329999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000706,EKVX_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.143598615916955,repair-low / removal-low,,,,,-0.09568964003715,0.1833910034602076,0.306946406897,0.2854671280276816,0.1833910034602076,0.2854671280276816,,,-0.09568964003715,-0.306946406897,,0.2112567668598499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
ACH-000341,SKNFI_AUTONOMIC_GANGLIA,Peripheral Nervous System,Neuroblastoma,TP53 LoF/high-impact,True,0.1418685121107266,repair-high / removal-low,,,,,0.0231080294642,0.6833910034602076,0.187207162795,0.0951557093425605,0.6833910034602076,0.0951557093425605,,,0.0231080294642,-0.187207162795,,0.2103151922591999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,True
