drug_key,name,moa,target,eqcl_group,strict_repair,broad_repair,cytotoxic,n_cell_lines,median_logfc,mean_logfc,frac_logfc_ge0,frac_logfc_lt_minus1,frac_logfc_lt_minus05,primary_survival_preservation_score
BRD-A11551002-001-04-6,dehydrocholate-acid,,,other,False,False,False,550,-0.2627245143115,-0.27952733112866046,0.2672727272727273,0.07636363636363637,0.28,-0.18636087794786366
BRD-A11662333-001-03-3,meparfylon,,,other,False,False,False,536,0.120438624842,0.12541886551277165,0.6380597014925373,0.0018656716417910447,0.041044776119402986,0.4380692218569254
BRD-A11731518-001-01-7,BAY-85-8050,,,other,False,False,False,565,0.258115459854,0.24186289222493718,0.7787610619469026,0.0,0.023008849557522124,0.6474959908274514
BRD-A11776908-065-01-5,enilconazole,sterol demethylase inhibitor,"CYP19A1, CYP1A2, CYP2B6, CYP2C9, CYP2J2, CYP3A4, CYP3A5, NR1I2, PPARA, PTGER2",other,False,False,False,570,0.05260225325755,0.029456926310078214,0.5666666666666667,0.005263157894736842,0.07017543859649122,0.33198821816983065
BRD-A11813248-003-02-4,AM-92016,potassium channel blocker,GRIN1,other,False,False,False,571,-0.349577471811,-0.37808999020773476,0.14535901926444833,0.0595446584938704,0.3432574430823117,-0.3215564560491786
BRD-A11815689-001-01-1,proscillaridin-a,,,other,False,False,False,569,-3.62767087545,-3.6465821576817667,0.0,0.9912126537785588,1.0,-4.37108036578392
BRD-A11990600-001-03-4,lorazepam,benzodiazepine receptor agonist,"GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, TSPO",other,False,False,False,550,-1.2427422623500002,-1.2306440868755184,0.02909090909090909,0.7163636363636363,0.9327272727272727,-1.7654695350772727
BRD-A12077521-003-01-5,cefepime,bacterial cell wall synthesis inhibitor,,other,False,False,False,550,-0.39654866871600003,-0.35632161863070877,0.18727272727272729,0.06181818181818182,0.3709090909090909,-0.3492759414432728
BRD-A12230535-001-06-7,nutlin-3,MDM inhibitor,"MDM2, TP53",cytotoxic/removal-like,False,False,True,550,-0.0773158990128,-0.1832968606790627,0.4527272727272727,0.1290909090909091,0.2672727272727273,0.05222955553265453
BRD-A12237696-001-04-2,L-Citrulline,nitric oxide stimulant,"ASS1, DDAH1, DDAH2, GPRC6A, NOS1, NOS2, NOS3, OTC, PADI1, PADI2, PADI3, PADI4, PADI6",other,False,False,False,550,-0.1435814488935,-0.16036026777316417,0.33636363636363636,0.014545454545454545,0.19454545454545455,0.013691278379227276
BRD-A12417644-001-07-6,usniacin-(+),MAP kinase activator,PTPN1,other,False,False,False,538,-0.11149656365800001,-0.11577049251894299,0.37732342007434944,0.027881040892193308,0.16728624535315986,0.05625436571002973
BRD-A12454076-001-01-9,L-Hydroxyproline,,,other,False,False,False,537,0.236979798648,0.24053248024550816,0.7728119180633147,0.0,0.027932960893854747,0.6233857576796573
BRD-A12896037-001-04-3,cisapride,serotonin receptor agonist,"HTR2A, HTR3A, HTR4, KCNH2",other,False,False,False,550,-0.4179937882765,-0.42268598878623914,0.16363636363636364,0.10727272727272727,0.41454545454545455,-0.4166301519128637
BRD-A12994259-001-02-1,pomalidomide,"angiogenesis inhibitor, tumor necrosis factor production inhibitor","CRBN, PTGS2, TNF",broad repair/protective,False,True,False,550,-0.28018906889600004,-0.2772374834816569,0.2381818181818182,0.06181818181818182,0.28545454545454546,-0.2074617961687273
BRD-A13084692-001-17-3,troglitazone,"insulin sensitizer, PPAR receptor agonist","ACSL4, ESRRA, ESRRG, PPARG, SERPINE1, SLC29A1, TRPM3",broad repair/protective,False,True,False,564,-0.29583785763549997,-0.2690161352589646,0.23404255319148937,0.030141843971631204,0.2429078014184397,-0.2014229640184787
BRD-A13116749-003-01-6,mabuterol,adrenergic receptor agonist,ADRB2,other,False,False,False,547,0.113121619502,0.12150352264076267,0.6745886654478976,0.003656307129798903,0.025594149908592323,0.44767372187859966
BRD-A13133631-001-04-0,fluorometholone,glucocorticoid receptor agonist,NR3C1,broad repair/protective,False,True,False,565,-0.240968631849,-0.24174107881314635,0.35929203539823007,0.12743362831858407,0.32212389380530976,-0.15689783538882301
BRD-A13188892-066-21-5,doxazosin,adrenergic receptor antagonist,"ADRA1A, ADRA1B, ADRA1D, KCNH2, KCNH6, KCNH7",other,False,False,False,569,0.160804562556,0.16413314735687837,0.70298769771529,0.0,0.022847100175746926,0.5122984114136451
BRD-A13323580-001-04-8,perillyl-alcohol,"apoptosis stimulant, farnesyltransferase inhibitor",FNTA,cytotoxic/removal-like,False,False,True,550,-0.214147262091,-0.2500016957891627,0.2581818181818182,0.045454545454545456,0.25272727272727274,-0.11914726209099999
BRD-A13561534-003-02-0,ornithine,NFkB pathway modulator,"ARG1, ARG2, GATM, GPRC6A, OAT, OAZ1, OAZ2, OAZ3, OTC, SLC25A15, SLC25A2, SLC7A1, SLC7A2, SLC7A3, SLC7A4",other,False,False,False,538,-0.0213904806454,-0.04434653891774217,0.483271375464684,0.02973977695167286,0.15985130111524162,0.19794037437318737
BRD-A13598753-001-01-2,5'-Chloro-5'-deoxy-ENBA-(+/-),adenosine receptor agonist,ADORA1,other,False,False,False,571,0.0702243373475,0.06025138226888501,0.5954465849387041,0.0035026269702276708,0.050788091068301226,0.36532065958918125
BRD-A13946108-001-17-1,sulindac,cyclooxygenase inhibitor,"AKR1B1, MAPK3, PPARD, PTGDR2, PTGS1, PTGS2",broad repair/protective,False,True,False,565,0.141420931952,0.13138451693587666,0.6637168141592921,0.008849557522123894,0.0584070796460177,0.4666421708900531
BRD-A13964793-001-02-6,TC1,beta-secretase inhibitor,BACE1,other,False,False,False,569,-0.247439843461,-0.2503844969106204,0.2513181019332162,0.04745166959578207,0.2671353251318102,-0.15736954469122846
BRD-A14208071-004-19-8,oxyphenonium,cholinergic receptor antagonist,CHRM1,other,False,False,False,568,0.02820897624085,0.02639987790301347,0.5299295774647887,0.01232394366197183,0.08274647887323944,0.2839308072267655
BRD-A14240607-003-26-1,octopamine,trace amine associated receptor agonist,"F10, TAAR1",other,False,False,False,557,-0.341013910753,-0.35091723185754664,0.1615798922800718,0.04308797127468582,0.3357271095152603,-0.2925399430689785
BRD-A14262390-065-01-8,guanadrel,adrenergic inhibitor,SLC6A2,other,False,False,False,550,-0.30690886963450004,-0.29955075211121734,0.21272727272727274,0.04727272727272727,0.3018181818181818,-0.23599977872540912
BRD-A14316475-001-02-3,SN-6,sodium/calcium exchange inhibitor,,other,False,False,False,569,0.09208372472,0.07161170226097774,0.6063268892794376,0.007029876977152899,0.05799648506151142,0.38997476162685407
BRD-A14344385-001-03-2,IDRA-21,glutamate receptor positive allosteric modulator,"GRIA1, GRIA2, GRIA3, GRIA4",other,False,False,False,569,-2.04912283426,-2.0034394203326413,0.0017574692442882249,0.945518453427065,0.9859402460456942,-2.7573829397081546
BRD-A14395271-074-17-8,mesoridazine,dopamine receptor antagonist,"DRD2, HTR2A",other,False,False,False,570,0.005236018760654999,-0.005006602501066469,0.5070175438596491,0.012280701754385965,0.08421052631578947,0.2495342643746901
BRD-A14574269-051-02-2,UB-165,acetylcholine receptor agonist,"CHRNA3, CHRNA4, CHRNB2",other,False,False,False,563,0.00848113273769,0.012535448983627928,0.5062166962699822,0.008880994671403197,0.07104795737122557,0.25492873486912876
BRD-A14577621-001-01-5,peficitinib,JAK inhibitor,"JAK1, JAK2, JAK3",other,False,False,False,547,0.0168025969195,0.001315322500109636,0.5155393053016454,0.027422303473491772,0.12431444241316271,0.2540055219652038
BRD-A14886633-001-01-6,norgestrel,progesterone receptor agonist,PGR,other,False,False,False,565,-0.161943498275,-0.18881530136375332,0.3345132743362832,0.035398230088495575,0.21415929203539824,-0.02123553367323007
BRD-A14941520-051-01-0,dofequidar,"MRP inhibitor, P glycoprotein inhibitor",ABCB1,other,False,False,False,571,0.191191788069,0.1763307807647501,0.7162872154115587,0.0035026269702276708,0.028021015761821366,0.5467084255471085
BRD-A14966924-003-07-7,alaproclate,serotonin receptor antagonist,SLC6A4,other,False,False,False,574,0.110374516622,0.10650129152664248,0.6358885017421603,0.003484320557491289,0.047038327526132406,0.4257055270749617
BRD-A15035311-001-01-8,diadenosine-tetraphosphate,adenosine kinase inhibitor,"P2RY13, P2RY2",other,False,False,False,569,0.3081209554,0.2984638741430092,0.8101933216168717,0.0,0.007029876977152899,0.7132176162084358
BRD-A15202882-003-02-7,milnacipran,serotonin-norepinephrine reuptake inhibitor (SNRI),"GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRIN3A, GRIN3B, SLC6A2, SLC6A4",other,False,False,False,550,-0.06676055006825,-0.06698586451054805,0.4309090909090909,0.016363636363636365,0.11272727272727273,0.1364212681135682
BRD-A15297126-001-04-3,fluocinolone-acetonide,glucocorticoid receptor agonist,"NR3C1, SERPINA6",broad repair/protective,False,True,False,550,-0.15148475436699999,-0.15584240063788946,0.3781818181818182,0.05454545454545454,0.24181818181818182,-0.0033029361851818068
BRD-A15397381-001-02-5,L-Cystine,,"CTNS, SLC3A1, SLC7A11, SLC7A9",other,False,False,False,520,0.029710594072600002,0.014803947414065268,0.5346153846153846,0.009615384615384616,0.09615384615384616,0.2898067479187539
BRD-A15415227-003-02-9,GW-1929,PPAR receptor agonist,PPARG,broad repair/protective,False,True,False,574,-0.01881904634655,-0.02183438091924253,0.4651567944250871,0.010452961672473868,0.08710801393728224,0.20591962961163818
BRD-A15435692-003-02-3,BMY-14802,sigma receptor antagonist,HTR1A,other,False,False,False,565,-0.0477514847399,-0.06799772398135225,0.46371681415929206,0.010619469026548672,0.10619469026548672,0.1761423205698345
BRD-A15530910-001-02-1,SDZ-21009,"adrenergic receptor antagonist, serotonin receptor antagonist","HTR1A, HTR1B",other,False,False,False,572,-0.02313180718915,-0.023790741828749892,0.4737762237762238,0.0034965034965034965,0.08741258741258741,0.21113392707658427
BRD-A15687940-001-05-6,clofedanol,histamine receptor antagonist,HRH1,other,False,False,False,548,-0.0806664771841,-0.09505383846901648,0.39233576642335766,0.0,0.08576642335766424,0.11550140602757883
BRD-A15739803-001-01-0,polythiazide,sodium/chloride cotransporter inhibitor,SLC12A3,other,False,False,False,548,0.03156993063455,0.014835053316431644,0.5474452554744526,0.005474452554744526,0.04927007299270073,0.30118671895571786
BRD-A15909516-001-06-6,rebamipide,free radical scavenger,FPR1,strict repair/protective,True,True,False,572,-0.143346092437,-0.14270198034432516,0.32867132867132864,0.013986013986013986,0.15384615384615385,0.010500061409153832
BRD-A15931911-001-03-8,bucladesine,"adenosine receptor agonist, cAMP stimulant",PRKACA,other,False,False,False,571,-0.0518347385782,-0.03683019120275763,0.44308231173380036,0.0070052539404553416,0.08231173380035026,0.16445247683335867
BRD-A16263897-001-06-6,misonidazole,,,other,False,False,False,548,0.033008599101299996,0.01708255489302148,0.5474452554744526,0.0,0.03832116788321168,0.30673122683852627
BRD-A16296925-001-01-3,indobufen,"cyclooxygenase inhibitor, platelet aggregation inhibitor","PTGS1, PTGS2",broad repair/protective,False,True,False,563,0.0817712348866,0.07062588704784659,0.6074600355239786,0.008880994671403197,0.05150976909413854,0.37884050664503693
BRD-A16347691-001-13-1,thioctic-acid,reducing agent,"ACHE, LIAS, LIPT1, PTGS2, SLC5A6",other,False,False,False,571,0.136846036943,0.11133705037681373,0.647985989492119,0.0035026269702276708,0.04553415061295972,0.4582120614613887
BRD-A16350940-001-01-9,doramectin,,,other,False,False,False,569,0.0444976111252,0.034380539862934906,0.5606326889279437,0.005272407732864675,0.061511423550087874,0.32085964978952336
BRD-A16439188-001-01-1,quinestrol,estrogen receptor agonist,ESR1,other,False,False,False,570,-0.0966472877731,-0.10802209161482124,0.4,0.015789473684210527,0.14210526315789473,0.09151060696374212
BRD-A16665823-001-02-0,butoconazole,bacterial cell wall synthesis inhibitor,,other,False,False,False,572,0.02953729175005,-0.0002075955120830069,0.534965034965035,0.01048951048951049,0.08041958041958042,0.2891526763654346
BRD-A16694057-001-06-8,BADGE,PPAR receptor antagonist,PPARG,other,False,False,False,565,0.117818949756,0.11292790343268069,0.6283185840707964,0.008849557522123894,0.05486725663716814,0.4253410736498053
BRD-A16700644-003-04-4,isoxsuprine,adrenergic receptor agonist,ADRB2,other,False,False,False,569,-0.457446113941,-0.4718599178324373,0.2513181019332162,0.2179261862917399,0.4727592267135325,-0.49523170269319683
BRD-A16997652-001-02-3,protirelin,thyrotropin releasing hormone receptor agonist,TRHR,other,False,False,False,568,0.15225755335000002,0.16658176484222784,0.7183098591549296,0.0017605633802816902,0.035211267605633804,0.5100920603922536
BRD-A17009129-001-01-3,isavuconazole,cytochrome P450 inhibitor,CYP3A4,other,False,False,False,547,0.191468972948,0.18084945923109738,0.7568555758683729,0.0,0.016453382084095063,0.5698967608821864
BRD-A17300716-001-01-5,dehydroacetic-acid,,,other,False,False,False,574,0.0178895716124,-8.562879338700282e-05,0.5261324041811847,0.010452961672473868,0.09930313588850175,0.27311605244863696
BRD-A17407635-001-04-0,alclometasone-dipropionate,glucocorticoid receptor agonist,"CYP3A4, NR3C1, SERPINA6",broad repair/protective,False,True,False,565,0.216346016924,0.22886844769518344,0.7061946902654868,0.01592920353982301,0.08672566371681416,0.5574964594018761
BRD-A17411484-001-11-9,carprofen,cyclooxygenase inhibitor,"PTGS1, PTGS2",broad repair/protective,False,True,False,572,-0.0664807092844,-0.08438395116217223,0.42482517482517484,0.008741258741258742,0.1258741258741259,0.13937593407224336
BRD-A17428743-003-09-0,BW-723C86,serotonin receptor agonist,"HTR2A, HTR2B, HTR2C",other,False,False,False,569,0.200216528931,0.1895880360630277,0.7557117750439367,0.0,0.03163444639718805,0.5780724164529684
BRD-A17453586-003-02-3,MDL-72832,serotonin receptor agonist,HTR1A,other,False,False,False,574,-0.07417369112025,-0.0864596935002704,0.4059233449477352,0.012195121951219513,0.13240418118466898,0.11964163989020293
BRD-A17462676-003-11-6,bambuterol,adrenergic receptor agonist,"ADRB2, BCHE",other,False,False,False,572,-0.214842925604,-0.23165294840766218,0.2674825174825175,0.026223776223776224,0.21853146853146854,-0.10076949903057342
BRD-A17655518-001-24-4,ibuprofen,cyclooxygenase inhibitor,"PTGS1, PTGS2",broad repair/protective,False,True,False,572,-0.196602076578,-0.18125469759640472,0.2937062937062937,0.013986013986013986,0.19405594405594406,-0.060238440214363635
BRD-A17846016-001-13-9,trolox,antioxidant,,strict repair/protective,True,True,False,569,-1.238453949,-1.225843211378555,0.008787346221441126,0.6942003514938488,0.9279437609841827,-1.754710539509666
BRD-A17883755-001-06-1,lenalidomide,anticancer agent,"CDH5, CRBN, PTGS2, TNF, TNFSF11",other,False,False,False,572,0.013377790660150001,0.021011431781213116,0.5157342657342657,0.0,0.07342657342657342,0.27124492352728286
BRD-A18043272-001-09-9,phensuximide,succinimide antiepileptic,"CACNA1G, CACNA1H, CACNA1I",other,False,False,False,572,0.0044558276782899996,-0.026955593184465967,0.5087412587412588,0.005244755244755245,0.10139860139860139,0.2548928906153529
BRD-A18056626-003-22-3,methacholine,acetylcholine receptor agonist,"CHRM2, CHRM3, CHRM4",other,False,False,False,569,0.153850426397,0.15842369846482296,0.7082601054481547,0.0,0.03163444639718805,0.5079804791210774
BRD-A18074780-003-02-0,AGN-192403,imidazoline receptor ligand,NISCH,other,False,False,False,569,0.29413582773,0.27372472641482093,0.7926186291739895,0.01054481546572935,0.033391915641476276,0.6825365307176978
BRD-A18233884-003-02-7,bevantolol,adrenergic receptor antagonist,"ADRA1A, ADRB1, ADRB2",other,False,False,False,563,0.0967761974689,0.09916684441226983,0.6287744227353463,0.008880994671403197,0.055062166962699825,0.4045026628330208
BRD-A18396475-001-15-3,malic-acid,,"CS, ME2, PKD2L1",other,False,False,False,538,-0.0328016792336,-0.07844785768066373,0.4739776951672863,0.01858736059479554,0.1524163568773234,0.1902466479039465
BRD-A18611368-001-01-5,tazobactam,beta lactamase inhibitor,,other,False,False,False,569,0.265620118277,0.26116631011155594,0.7978910369068541,0.0,0.015817223198594025,0.6645656367304271
BRD-A18627414-001-04-9,cyanocobalamin,"methylmalonyl CoA mutase stimulant, vitamin B","MMAA, MMACHC, MTHFR, MTR, MTRR, MUT",other,False,False,False,574,-0.0541536463125,-0.06002588265168386,0.4564459930313589,0.012195121951219513,0.12369337979094076,0.16492300873976481
BRD-A18696154-003-22-6,idazoxan,adrenergic receptor antagonist,ADRA2A,other,False,False,False,545,0.0495631942676,0.04459696132047789,0.563302752293578,0.009174311926605505,0.07155963302752294,0.3243338364694348
BRD-A18763547-300-05-5,BAX-channel-blocker,cytochrome C release inhibitor,BAX,other,False,False,False,569,0.171481052625,0.14924030452455114,0.6660808435852372,0.007029876977152899,0.04569420035149385,0.49924906668475394
BRD-A18795974-004-07-3,7-hydroxy-DPAT,dopamine receptor agonist,"DRD2, DRD3",other,False,False,False,571,-0.0768401219951,-0.07470910094993918,0.38704028021015763,0.0070052539404553416,0.09632224168126094,0.1114260776546373
BRD-A18992208-003-02-7,lercanidipine,calcium channel blocker,"CACNA2D1, CACNG1",other,False,False,False,548,0.043541777306099996,0.026616791827108743,0.5547445255474452,0.0018248175182481751,0.08759124087591241,0.31954542694113647
BRD-A19053834-050-09-5,clorotepine,"dopamine receptor antagonist, adrenergic receptor antagonist","ADRA1A, ADRA1B, ADRA1D, DRD2, HRH1, HTR2C, HTR6",other,False,False,False,548,0.0254604381907,0.014062421996402667,0.5401459854014599,0.0036496350364963502,0.05474452554744526,0.29279620461405764
