action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,_compound,_role,_axis_or_class,_filter_text,_normal_hits,_viability_hits,_cancer_hits,standard_value_uM,toxicity_bucket,curation_decision,curation_tier,curation_reason,normal_keyword_hits,viability_keyword_hits_curated,exclude_keyword_hits,activity_signal_curated
,,14753431,[],CHEMBL3300294,Induction of apoptosis in mouse B16F10 cells assessed as increase in ratio of BAX/Bcl2 expression at 10 uM after 48 hrs by Western blot analysis relative to untreated control,F,,,BAO_0000375,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL3297734,Eur J Med Chem,2014.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,2120192,,1,0,,Active,Activity,,,,CHEMBL612656,Mus musculus,B16-F10,10090,Active,,Activity,,,,,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,induction of apoptosis in mouse b16f10 cells assessed as increase in ratio of bax/bcl2 expression at 10 um after 48 hrs by western blot analysis relative to untreated control | f | activity |  | b16-f10 | mus musculus | cell-based format | chembl3297734,,apoptosis,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,apoptosis,,no_quantitative_value
,,15449830,[],CHEMBL3540574,Inhibition of Sprague-Dawley rat Bsep expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3526080,Drug Metab Dispos,2012.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,2470798,=,1,1,=,,IC50,nM,,231900.0,CHEMBL2073674,Rattus norvegicus,Bile salt export pump,10116,,,IC50,uM,UO_0000065,,231.9,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,inhibition of sprague-dawley rat bsep expressed in plasma membrane vesicles of sf21 cells assessed as inhibition of atp-dependent [3h]taurocholate uptake | b | ic50 | = | bile salt export pump | rattus norvegicus | cell membrane format | chembl3526080,,atp,,231.9,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,\batp\b,,toxicity_signal
,,15650715,[],CHEMBL3594603,Cytotoxicity against mouse RAW264.7 cells assessed as survival rate at 200 uM after 48 hrs by MTT assay in absence of LPS relative to control,A,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL3593223,J Nat Prod,2015.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2487941,=,1,0,=,,Survival,%,,91.0,CHEMBL612557,Mus musculus,RAW264.7,10090,,,Survival,%,UO_0000187,,91.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as survival rate at 200 um after 48 hrs by mtt assay in absence of lps relative to control | a | survival | = | raw264.7 | mus musculus | cell-based format | chembl3593223,,cytotoxic|cytotoxicity|survival|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|\bsurvival\b|\bmtt\b,,no_quantitative_value
,,15650720,[],CHEMBL3594604,Cytotoxicity against mouse RAW264.7 cells assessed as survival rate at 200 uM after 48 hrs by MTT assay in presence of LPS relative to control,A,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL3593223,J Nat Prod,2015.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2487941,=,1,0,=,,Survival,%,,100.0,CHEMBL612557,Mus musculus,RAW264.7,10090,,,Survival,%,UO_0000187,,100.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as survival rate at 200 um after 48 hrs by mtt assay in presence of lps relative to control | a | survival | = | raw264.7 | mus musculus | cell-based format | chembl3593223,,cytotoxic|cytotoxicity|survival|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|\bsurvival\b|\bmtt\b,,no_quantitative_value
,,16803302,[],CHEMBL3869506,Cytotoxicity against mouse RAW264.7 cells assessed as cell survival rate at 200 uM after 24 hrs in absence of LPS by MTT assay,T,,,BAO_0000179,BAO_0000218,organism-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL3868605,Bioorg Med Chem Lett,2016.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2809223,=,1,0,=,,Survival,%,,91.0,CHEMBL375,Mus musculus,Mus musculus,10090,,,Survival,%,UO_0000187,,91.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as cell survival rate at 200 um after 24 hrs in absence of lps by mtt assay | t | survival | = | mus musculus | mus musculus | organism-based format | chembl3868605,,cytotoxic|cytotoxicity|cell survival|survival|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|cell survival|\bsurvival\b|\bmtt\b,,no_quantitative_value
,,16803306,[],CHEMBL3869507,Cytotoxicity against mouse RAW264.7 cells assessed as cell survival rate at 200 uM after 24 hrs in presence of LPS by MTT assay,T,,,BAO_0000179,BAO_0000218,organism-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL3868605,Bioorg Med Chem Lett,2016.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2809223,=,1,0,=,,Survival,%,,100.0,CHEMBL375,Mus musculus,Mus musculus,10090,,,Survival,%,UO_0000187,,100.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as cell survival rate at 200 um after 24 hrs in presence of lps by mtt assay | t | survival | = | mus musculus | mus musculus | organism-based format | chembl3868605,,cytotoxic|cytotoxicity|cell survival|survival|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|cell survival|\bsurvival\b|\bmtt\b,,no_quantitative_value
,,18071550,[],CHEMBL4015441,Inhibition of NLRP3 inflammasome in LPS-primed C57BL/6 mouse bone marrow derived macrophages assessed as reduction in ATP-induced pyroptosis at 100 to 250 nM preincubated for 1 hr followed by stimulation with ATP measured after 30 mins by LDH release assay,B,,,BAO_0000201,BAO_0000357,single protein format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4014309,J Med Chem,2017.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2995441,,1,0,,Active,Inhibition,%,,,CHEMBL3779755,Mus musculus,"NACHT, LRR and PYD domains-containing protein 3",10090,Active,,INH,,UO_0000187,,,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"inhibition of nlrp3 inflammasome in lps-primed c57bl/6 mouse bone marrow derived macrophages assessed as reduction in atp-induced pyroptosis at 100 to 250 nm preincubated for 1 hr followed by stimulation with atp measured after 30 mins by ldh release assay | b | inhibition |  | nacht, lrr and pyd domains-containing protein 3 | mus musculus | single protein format | chembl4014309",macrophage,atp|ldh,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,\batp\b|\bldh\b,,no_quantitative_value
,,18071551,[],CHEMBL4015442,Inhibition of NLRP3 inflammasome in LPS-primed C57BL/6 mouse bone marrow derived macrophages assessed as reduction in nigericin-induced pyroptosis at 100 to 250 nM preincubated for 1 hr followed by stimulation with ATP measured after 30 mins by LDH release assay,B,,,BAO_0000201,BAO_0000357,single protein format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4014309,J Med Chem,2017.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2995441,,1,0,,Active,Inhibition,%,,,CHEMBL3779755,Mus musculus,"NACHT, LRR and PYD domains-containing protein 3",10090,Active,,INH,,UO_0000187,,,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"inhibition of nlrp3 inflammasome in lps-primed c57bl/6 mouse bone marrow derived macrophages assessed as reduction in nigericin-induced pyroptosis at 100 to 250 nm preincubated for 1 hr followed by stimulation with atp measured after 30 mins by ldh release assay | b | inhibition |  | nacht, lrr and pyd domains-containing protein 3 | mus musculus | single protein format | chembl4014309",macrophage,atp|ldh,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,\batp\b|\bldh\b,,no_quantitative_value
,,18071552,[],CHEMBL4015443,Inhibition of NLRP3 inflammasome in LPS-primed C57BL/6 mouse bone marrow derived macrophages assessed as reduction in ATP-induced IL-1beta production at 10 to 250 nM preincubated for 1 hr followed by stimulation with ATP measured after 30 mins by ELISA,B,,,BAO_0000201,BAO_0000357,single protein format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4014309,J Med Chem,2017.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,2995441,,1,0,,Not active,Inhibition,%,,,CHEMBL3779755,Mus musculus,"NACHT, LRR and PYD domains-containing protein 3",10090,Not Active,,INH,,UO_0000187,,,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"inhibition of nlrp3 inflammasome in lps-primed c57bl/6 mouse bone marrow derived macrophages assessed as reduction in atp-induced il-1beta production at 10 to 250 nm preincubated for 1 hr followed by stimulation with atp measured after 30 mins by elisa | b | inhibition |  | nacht, lrr and pyd domains-containing protein 3 | mus musculus | single protein format | chembl4014309",macrophage,atp,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,\batp\b,,no_quantitative_value
,,18333957,[],CHEMBL4136751,Cytotoxicity against mouse RAW264.7 cells assessed as survival rate at 200 uM measured in absence of LPS by MTT assay relative to control,A,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4130603,J Nat Prod,2018.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,3044299,=,1,0,=,,Survival,%,,97.7,CHEMBL612557,Mus musculus,RAW264.7,10090,,,Survival,%,UO_0000187,,97.7,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as survival rate at 200 um measured in absence of lps by mtt assay relative to control | a | survival | = | raw264.7 | mus musculus | cell-based format | chembl4130603,,cytotoxic|cytotoxicity|survival|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|\bsurvival\b|\bmtt\b,,no_quantitative_value
,,18333969,[],CHEMBL4136752,Cytotoxicity against mouse RAW264.7 cells assessed as survival rate at 200 uM measured in presence of LPS by MTT assay relative to control,A,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4130603,J Nat Prod,2018.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,3044299,=,1,0,=,,Survival,%,,97.1,CHEMBL612557,Mus musculus,RAW264.7,10090,,,Survival,%,UO_0000187,,97.1,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as survival rate at 200 um measured in presence of lps by mtt assay relative to control | a | survival | = | raw264.7 | mus musculus | cell-based format | chembl4130603,,cytotoxic|cytotoxicity|survival|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|\bsurvival\b|\bmtt\b,,no_quantitative_value
,,18576208,[],CHEMBL4221993,Cytotoxicity against BALB/c mouse J774 cells assessed as reduction in cell viability after 72 hrs by alamarBlue assay,A,,,BAO_0000187,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4219127,Bioorg Med Chem,2018.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,3084537,=,1,1,=,,CC50,nM,,91100.0,CHEMBL614123,Mus musculus,J774,10090,,,CC50,uM,UO_0000065,,91.1,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against balb/c mouse j774 cells assessed as reduction in cell viability after 72 hrs by alamarblue assay | a | cc50 | = | j774 | mus musculus | cell-based format | chembl4219127,,cytotoxic|cytotoxicity|cell viability|viability|toxicity,,91.1,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|cell viability|\bviability\b,,toxicity_signal
,,18576259,[],CHEMBL4221995,Immunomodulatory activity in BALB/c mouse splenocytes assessed as inhibition of concanavalin A-induced lymphocyte proliferation by measuring [3H]-thymidine uptake after 48 to 72 hrs by scintillation counting analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4219127,Bioorg Med Chem,2018.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,9.00,0,http://www.openphacts.org/units/Nanomolar,3084537,=,1,1,=,,IC50,nM,,1.0,CHEMBL612422,Mus musculus,Splenocyte,10090,,,IC50,uM,UO_0000065,,0.001,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,immunomodulatory activity in balb/c mouse splenocytes assessed as inhibition of concanavalin a-induced lymphocyte proliferation by measuring [3h]-thymidine uptake after 48 to 72 hrs by scintillation counting analysis | f | ic50 | = | splenocyte | mus musculus | cell-based format | chembl4219127,lymphocyte,proliferation,,0.001,very_high_toxicity_signal_le_1uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\blymphocyte\b|\bmouse\b,proliferation,,toxicity_signal
,,18721700,[],CHEMBL4258197,Cytotoxicity against mouse RAW264.7 cells assessed as cell viability at 10 uM after 48 hrs by MTT assay (Rvb = 100%),A,,,BAO_0001103,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4257465,Medchemcomm,2018.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,3110383,=,1,0,=,,Activity,%,,100.2,CHEMBL612557,Mus musculus,RAW264.7,10090,,,Activity,%,UO_0000187,,100.2,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as cell viability at 10 um after 48 hrs by mtt assay (rvb = 100%) | a | activity | = | raw264.7 | mus musculus | cell-based format | chembl4257465,,cytotoxic|cytotoxicity|cell viability|viability|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|cell viability|\bviability\b|\bmtt\b,,no_quantitative_value
,,18811957,[],CHEMBL4276127,Immunomodulatory activity in BALB/c mouse splenocytes assessed as inhibition of concanavalin A-induced lymphocyte proliferation by measuring [methyl-3H]-thymidine uptake at 50 uM after 48 hrs,F,,,BAO_0000201,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4270658,Bioorg Med Chem,2018.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,3125663,=,1,1,=,,Inhibition,%,,74.6,CHEMBL612422,Mus musculus,Splenocyte,10090,,,INH,%,UO_0000187,,74.6,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,immunomodulatory activity in balb/c mouse splenocytes assessed as inhibition of concanavalin a-induced lymphocyte proliferation by measuring [methyl-3h]-thymidine uptake at 50 um after 48 hrs | f | inhibition | = | splenocyte | mus musculus | cell-based format | chembl4270658,lymphocyte,proliferation,,,weak_or_low_toxicity_signal_gt_50uM,accepted,A_high_confidence_human_normal_like,accepted_normal_like_viability_assay,\blymphocyte\b|\bmouse\b,proliferation,,no_quantitative_value
,,19048855,[],CHEMBL4354283,Cytotoxicity against mouse RAW264.7 cells assessed as inhibition of cell viability preincubated for 1 hr followed by LPS stimulation measured after 24 hrs by WST-1 assay,A,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4351012,Eur J Med Chem,2019.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,3177845,=,1,1,=,,IC50,nM,,159200.0,CHEMBL612557,Mus musculus,RAW264.7,10090,,,IC50,uM,UO_0000065,,159.2,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as inhibition of cell viability preincubated for 1 hr followed by lps stimulation measured after 24 hrs by wst-1 assay | a | ic50 | = | raw264.7 | mus musculus | cell-based format | chembl4351012,,cytotoxic|cytotoxicity|cell viability|viability|wst|toxicity,,159.2,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|cell viability|\bviability\b|\bwst\b,,toxicity_signal
,,19048883,[],CHEMBL4354284,"Selectivity index, ratio of IC50 for cytotoxicity against mouse RAW264.7 cells to IC50 for antiinflammatory activity in LPS-induced mouse RAW264.7 cells assessed as inhibition of NO release",U,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4351012,Eur J Med Chem,2019.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,3177845,=,1,0,=,,Ratio IC50,,,31.9,CHEMBL612557,Mus musculus,RAW264.7,10090,,,Ratio IC50,,,,31.9,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,"selectivity index, ratio of ic50 for cytotoxicity against mouse raw264.7 cells to ic50 for antiinflammatory activity in lps-induced mouse raw264.7 cells assessed as inhibition of no release | u | ratio ic50 | = | raw264.7 | mus musculus | cell-based format | chembl4351012",,cytotoxic|cytotoxicity|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox,,no_quantitative_value
,,19120494,[],CHEMBL4372746,Cytotoxicity against mouse RAW264.7 cells assessed as reduction in cell viability after 24 hrs by CCK8 assay,A,,,BAO_0000187,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4371055,Bioorg Med Chem Lett,2019.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://www.openphacts.org/units/Nanomolar,3190905,>,1,1,>,,CC50,nM,,50000.0,CHEMBL612557,Mus musculus,RAW264.7,10090,,,CC50,uM,UO_0000065,,50.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells assessed as reduction in cell viability after 24 hrs by cck8 assay | a | cc50 | > | raw264.7 | mus musculus | cell-based format | chembl4371055,,cytotoxic|cytotoxicity|cell viability|viability|toxicity,,50.0,moderate_toxicity_signal_le_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|cell viability|\bviability\b,,no_toxicity_signal_or_lower_bound
,,19253149,[],CHEMBL4402049,Cytotoxicity against mouse RAW264.7 cells at anti-inflammatory IC50 after 19 hrs by MTT assay,A,,,BAO_0000375,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4400561,Bioorg Med Chem Lett,2019.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,,3214432,,1,0,,Not toxic,Activity,,,,CHEMBL612557,Mus musculus,RAW264.7,10090,Non-Toxic,,Activity,,,,,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against mouse raw264.7 cells at anti-inflammatory ic50 after 19 hrs by mtt assay | a | activity |  | raw264.7 | mus musculus | cell-based format | chembl4400561,,cytotoxic|cytotoxicity|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,cytotox|\bmtt\b,,no_quantitative_value
,,20604165,[],CHEMBL4604479,Immunosuppressive activity against BALB/C mouse B lymphocytes assessed as reduction in LPS-induced cell proliferation by measuring [3H]-thymidine uptake incubated for 8 hrs by Beta scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4602661,J Nat Prod,2020.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,6.10,0,http://www.openphacts.org/units/Nanomolar,3466075,=,1,1,=,,IC50,nM,,800.0,CHEMBL614724,Mus musculus,B-cell line,10090,,,IC50,uM,UO_0000065,,0.8,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,immunosuppressive activity against balb/c mouse b lymphocytes assessed as reduction in lps-induced cell proliferation by measuring [3h]-thymidine uptake incubated for 8 hrs by beta scintillation counting method | f | ic50 | = | b-cell line | mus musculus | cell-based format | chembl4602661,lymphocyte,proliferation,,0.8,very_high_toxicity_signal_le_1uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,proliferation,,toxicity_signal
,,20604174,[],CHEMBL4604478,Immunosuppressive activity against BALB/C mouse T lymphocytes assessed as reduction in concanavalin A-induced cell proliferation by measuring [3H]-thymidine uptake incubated for 8 hrs by Beta scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4602661,J Nat Prod,2020.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,5.80,0,http://www.openphacts.org/units/Nanomolar,3466075,=,1,1,=,,IC50,nM,,1600.0,CHEMBL614309,,T-cell,,,,IC50,uM,UO_0000065,,1.6,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,immunosuppressive activity against balb/c mouse t lymphocytes assessed as reduction in concanavalin a-induced cell proliferation by measuring [3h]-thymidine uptake incubated for 8 hrs by beta scintillation counting method | f | ic50 | = | t-cell |  | cell-based format | chembl4602661,lymphocyte,proliferation,,1.6,high_toxicity_signal_le_10uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\bmouse\b,proliferation,,toxicity_signal
,,22440808,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '100.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL4678436,Cytotoxicity against Wistar rat splenocytes assessed as reduction in cell viability at 100 uM after 48 hrs by MTT assay relative to control,A,,,BAO_0001103,BAO_0000221,tissue-based format,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL4673339,J Nat Prod,2020.0,,,CHEMBL384467,DEXAMETHASONE,CHEMBL384467,,0,http://qudt.org/vocab/unit#Percent,3516892,=,1,0,=,,Activity,%,,65.0,CHEMBL612545,,Unchecked,,,,Activity,%,UO_0000187,,65.0,dexamethasone,repair_candidate_watchlist,glucocorticoid representative,cytotoxicity against wistar rat splenocytes assessed as reduction in cell viability at 100 um after 48 hrs by mtt assay relative to control | a | activity | = | unchecked |  | tissue-based format | chembl4673339,,cytotoxic|cytotoxicity|cell viability|viability|mtt|toxicity,,,weak_or_low_toxicity_signal_gt_50uM,accepted,B_supportive_nonhuman_or_normal_like,accepted_normal_like_viability_assay,\brat\b,cytotox|cell viability|\bviability\b|\bmtt\b,,no_quantitative_value
